site,event_index,onset_sample,peak_sample,onset_s_from_start,peak_s_from_start,peak_envelope,robust_z_peak
L1,478,1068208,1068212,8345.375,8345.40625,0.08226101084754978,6.356336153178602
L1,479,1070972,1070975,8366.96875,8366.9921875,0.08363315209790241,6.493947451949125
L1,480,1071112,1071117,8368.0625,8368.1015625,0.08682525294280627,6.814081507361282
L1,481,1071340,1071361,8369.84375,8370.0078125,0.09331004920029444,7.46443819259746
L1,482,1072285,1072288,8377.2265625,8377.25,0.08131911455063555,6.261873886489805
L1,483,1072865,1072870,8381.7578125,8381.796875,0.10692840977414096,8.830216158394101
L1,484,1073949,1073954,8390.2265625,8390.265625,0.19772799387011442,17.936457000624372
L1,485,1076290,1076295,8408.515625,8408.5546875,0.08920805478755371,7.053051406767937
L1,486,1079932,1079936,8436.96875,8437.0,0.09044828609556381,7.177433529255159
L1,487,1080458,1080463,8441.078125,8441.1171875,0.09829435792519413,7.964311800311253
L1,488,1080794,1080798,8443.703125,8443.734375,0.10972883338877781,9.111069117678559
L1,489,1085008,1085011,8476.625,8476.6484375,0.08068662938932938,6.198442294095031
L1,490,1088414,1088418,8503.234375,8503.265625,0.08624703104465256,6.7560919480779065
L1,491,1089986,1089993,8515.515625,8515.5703125,0.08507723876876369,6.638774117763119
L1,492,1090338,1090343,8518.265625,8518.3046875,0.13363511037197182,11.508616617675141
L1,493,1092009,1092011,8531.3203125,8531.3359375,0.09859043225861576,7.994004933976826
L1,494,1094156,1094160,8548.09375,8548.125,0.09062230267668173,7.194885557411215
L1,495,1094645,1094648,8551.9140625,8551.9375,0.10502280581566638,8.639104175133966
L1,496,1096262,1096268,8564.546875,8564.59375,0.0798234088757838,6.111870378875781
L1,497,1096326,1096332,8565.046875,8565.09375,0.08749243805338673,6.880993138772215
L1,498,1096740,1096745,8568.28125,8568.3203125,0.12919600916790644,11.063421575322009
L1,499,1097767,1097770,8576.3046875,8576.328125,0.08191844346120321,6.321980256553924
L1,500,1098963,1098967,8585.6484375,8585.6796875,0.08998683634308781,7.131154984871162
L1,501,1101256,1101263,8603.5625,8603.6171875,0.0881229441426047,6.9442262511050075
L1,502,1102818,1102822,8615.765625,8615.796875,0.09582224800584277,7.716385242737094
L1,503,1103413,1103417,8620.4140625,8620.4453125,0.07985044926865183,6.11458224515112
L1,504,1104034,1104037,8625.265625,8625.2890625,0.07941085295161973,6.070495369907061
L1,505,1104306,1104310,8627.390625,8627.421875,0.08071720848477304,6.201509054924609
L1,506,1107858,1107865,8655.140625,8655.1953125,0.08589311635058598,6.720598036141395
L1,507,1111708,1111713,8685.21875,8685.2578125,0.2892091258245425,27.11104990642835
L1,508,1114123,1114127,8704.0859375,8704.1171875,0.17629326607759474,15.786779823028281
L1,509,1121311,1121315,8760.2421875,8760.2734375,0.08868763339665009,7.000858628880233
L1,510,1123172,1123175,8774.78125,8774.8046875,0.10085350907441096,8.22096767542855
L1,511,1126092,1126096,8797.59375,8797.625,0.14416728398096237,12.564882573412078
L1,512,1127210,1127213,8806.328125,8806.3515625,0.09462344871579809,7.596158314768978
L1,513,1134402,1134406,8862.515625,8862.546875,0.20236581989031077,18.40158204656765
L1,514,1150066,1150071,8984.890625,8984.9296875,0.11787952504252767,9.9284975450087
L1,515,1157668,1157673,9044.28125,9044.3203125,0.1435359287480876,12.501564300924361
L1,516,1163614,1163618,9090.734375,9090.765625,0.11942317406355948,10.0833092647026
L1,517,1164707,1164711,9099.2734375,9099.3046875,0.10125743951804256,8.261477639651849
L1,518,1179642,1179648,9215.953125,9216.0,0.4864937977876665,46.896622222241064
L1,519,1183119,1183131,9243.1171875,9243.2109375,0.532344250896305,51.494939195712355
L1,520,1183825,1183829,9248.6328125,9248.6640625,0.12740977902740336,10.884281527258803
L1,521,1186183,1186193,9267.0546875,9267.1328125,0.10116005064526155,8.25171056263573
L1,522,1189166,1189169,9290.359375,9290.3828125,0.07976705840253245,6.106219020600196
L1,523,1191996,1191999,9312.46875,9312.4921875,0.08460118519906386,6.59103096450255
L1,524,1200718,1200723,9380.609375,9380.6484375,0.14647516688782602,12.796338893336992
L1,525,1209666,1209671,9450.515625,9450.5546875,0.13648081253643407,11.794010538064239
L1,526,1224005,1224009,9562.5390625,9562.5703125,0.09432362063648851,7.566088719972483
L1,527,1227546,1227550,9590.203125,9590.234375,0.14703495398257757,12.85247963622621
L1,528,1231667,1231670,9622.3984375,9622.421875,0.08643188533124534,6.774630883814147
L1,529,1239823,1239827,9686.1171875,9686.1484375,0.08139878561192938,6.269864053840472
L1,530,1242941,1242944,9710.4765625,9710.5,0.08598373561492768,6.729686192813666
L1,531,1245179,1245184,9727.9609375,9728.0,0.13513041592872316,11.658579997662768
L1,532,1246400,1246405,9737.5,9737.5390625,0.1324056751902716,11.385317232816288
L1,533,1251577,1251581,9777.9453125,9777.9765625,0.11300276407828921,9.439409843644306
L1,534,1254937,1254941,9804.1953125,9804.2265625,0.10233773423233276,8.36981980825162
L1,535,1260698,1260702,9849.203125,9849.234375,0.1507495905744856,13.225018517147978
L1,536,1263836,1263838,9873.71875,9873.734375,0.07953161804872735,6.0826068357309016
L1,537,1265063,1265067,9883.3046875,9883.3359375,0.10593581290873312,8.730669159301101
L1,538,1269866,1269870,9920.828125,9920.859375,0.1026688050852686,8.403022723801207
L1,539,1275856,1275860,9967.625,9967.65625,0.13430436342530472,11.575735641938577
L1,540,1287911,1287915,10061.8046875,10061.8359375,0.13373787286319727,11.518922611958745
L1,541,1288131,1288135,10063.5234375,10063.5546875,0.12062444826342267,10.20378440002865
L1,542,1294913,1294918,10116.5078125,10116.546875,0.08415727961412305,6.546511915126624
L1,543,1305837,1305841,10201.8515625,10201.8828125,0.08071504900464323,6.201292481838379
L1,544,1307406,1307409,10214.109375,10214.1328125,0.08816485625834601,6.948429594368611
L1,545,1310715,1310720,10239.9609375,10240.0,0.287170976414285,26.90664501198922
L1,546,1317285,1317288,10291.2890625,10291.3125,0.09036027991434019,7.168607437265793
L1,547,1320293,1320298,10314.7890625,10314.828125,0.1544070885520014,13.59182699754834
L1,548,1323131,1323136,10336.9609375,10337.0,0.12528913293271546,10.67160308526339
L1,549,1324434,1324449,10347.140625,10347.2578125,0.5840666983885776,56.682155288204676
L1,550,1329545,1329558,10387.0703125,10387.171875,0.5050888125459619,48.76150612605813
L1,551,1338338,1338342,10455.765625,10455.796875,0.08664836697222877,6.796341709698907
L1,552,1343215,1343220,10493.8671875,10493.90625,0.20619702922074098,18.78581194395376
L1,553,1364894,1364898,10663.234375,10663.265625,0.13809200879169817,11.955596533095079
L1,554,1366388,1366392,10674.90625,10674.9375,0.08791953665996584,6.923826625440826
L1,555,1373245,1373249,10728.4765625,10728.5078125,0.10525625792874103,8.66251696042314
L1,556,1376250,1376256,10751.953125,10752.0,0.45882225177609115,44.121457941841726
L1,557,1377544,1377548,10762.0625,10762.09375,0.12774186424335054,10.917586172722407
L1,558,1382681,1382685,10802.1953125,10802.2265625,0.14775535801816617,12.924728564644763
L1,559,1388946,1388962,10851.140625,10851.265625,0.5788167267028865,56.15563848682527
L1,560,1409748,1409753,11013.65625,11013.6953125,0.14283084759717551,12.430852096265628
L1,561,1413141,1413146,11040.1640625,11040.203125,0.17189555892575373,15.34573616763076
L1,562,1413481,1413485,11042.8203125,11042.8515625,0.08454104258313858,6.584999294303283
L1,563,1419807,1419811,11092.2421875,11092.2734375,0.11990338663351023,10.131469521833468
L1,564,1425500,1425503,11136.71875,11136.7421875,0.09057229411269982,7.189870225762648
L1,565,1429486,1429489,11167.859375,11167.8828125,0.08143851690181071,6.27384868326619
L1,566,1441786,1441792,11263.953125,11264.0,0.41385630429298753,39.61184755587986
L1,567,1443504,1443508,11277.375,11277.40625,0.25636253514956214,23.81688321491164
L1,568,1457296,1457310,11385.125,11385.234375,0.537806500446716,52.042745228544305
L1,569,1470966,1470970,11491.921875,11491.953125,0.18451368010566363,16.611200669310143
L1,570,1474118,1474123,11516.546875,11516.5859375,0.0997614417243612,8.111444835599483
L1,571,1477272,1477276,11541.1875,11541.21875,0.14766245003859452,12.915410873968447
L1,572,1477433,1477438,11542.4453125,11542.484375,0.1355896196161918,11.704633285410317
L1,573,1481640,1481643,11575.3125,11575.3359375,0.08449521334682113,6.580403105150247
L1,574,1485993,1485997,11609.3203125,11609.3515625,0.18011919456547595,16.17048010759094
L1,575,1504015,1504019,11750.1171875,11750.1484375,0.10407307916361706,8.543856606392849
L1,576,1504614,1504618,11754.796875,11754.828125,0.12147247427715227,10.28883246713583
L1,577,1505798,1505803,11764.046875,11764.0859375,0.12862530346067078,11.006185810732712
L1,578,1507322,1507328,11775.953125,11776.0,0.3874333746703843,36.96190633317116
L1,579,1512766,1512770,11818.484375,11818.515625,0.09870450213097993,8.005444939357167
L1,580,1522942,1522945,11897.984375,11898.0078125,0.08095848080079983,6.225706124109203
L1,581,1524880,1524890,11913.125,11913.203125,0.16614052477637925,14.76856692681055
L1,582,1529280,1529311,11947.5,11947.7421875,0.09035417184812121,7.167994862630963
L1,583,1529672,1529675,11950.5625,11950.5859375,0.08146083738135933,6.276087192005051
L1,584,1534154,1534158,11985.578125,11985.609375,0.12036047303033773,10.177310467655628
L1,585,1535757,1535762,11998.1015625,11998.140625,0.09674170967508988,7.808597552834389
L1,586,1548566,1548570,12098.171875,12098.203125,0.1650363230310365,14.657827135085578
L1,587,1550392,1550396,12112.4375,12112.46875,0.1539622109312929,13.547210463234617
L1,588,1555232,1555236,12150.25,12150.28125,0.12681394216424477,10.824525372727676
L1,589,1561299,1561303,12197.6484375,12197.6796875,0.11920277967041644,10.061206031034521
L1,590,1572858,1572864,12287.953125,12288.0,0.5213089436196132,50.38821423843331
L1,591,1581896,1581900,12358.5625,12358.59375,0.11882492605356319,10.023311297568158
L1,592,1583249,1583259,12369.1328125,12369.2109375,0.4599502343591993,44.23458270083585
L1,593,1589560,1589564,12418.4375,12418.46875,0.09255081852103644,7.3882953612291375
L1,594,1596897,1596900,12475.7578125,12475.78125,0.10213425194308759,8.349412680273629
L1,595,1598154,1598157,12485.578125,12485.6015625,0.09136653659840327,7.269524372132994
L1,596,1599711,1599716,12497.7421875,12497.78125,0.2307566618782538,21.248884128729696
L1,597,1602442,1602445,12519.078125,12519.1015625,0.08855960267678864,6.988018497707054
L1,598,1611448,1611451,12589.4375,12589.4609375,0.09600596468954434,7.734810088898879
L1,599,1613477,1613480,12605.2890625,12605.3125,0.0859096534775011,6.722256535594083
L1,600,1617565,1617568,12637.2265625,12637.25,0.07940109241350672,6.0695164908550066
L1,601,1617962,1617969,12640.328125,12640.3828125,0.19011808104343603,17.173262987369153
L1,602,1628660,1628664,12723.90625,12723.9375,0.14704553152066505,12.85354045176079
L1,603,1630196,1630199,12735.90625,12735.9296875,0.10472584960031803,8.609322598010207
L1,604,1631246,1631250,12744.109375,12744.140625,0.07962213564994915,6.09168479666424
L1,605,1636238,1636257,12783.109375,12783.2578125,0.7013861567159262,68.44805987516423
L1,606,1638394,1638400,12799.953125,12800.0,0.3942428754219337,37.644827455292315
L1,607,1638700,1638704,12802.34375,12802.375,0.1139566936633994,9.535078922253307
L1,608,1647874,1647879,12874.015625,12874.0546875,0.07910794071546842,6.040116466700447
L1,609,1655908,1655911,12936.78125,12936.8046875,0.08313031197502907,6.443517889857942
L1,610,1655995,1655999,12937.4609375,12937.4921875,0.08969545445045017,7.101932453536452
L1,611,1656102,1656106,12938.296875,12938.328125,0.10821961959626479,8.959710888300405
L1,612,1657087,1657091,12945.9921875,12946.0234375,0.08060054948116951,6.189809386982237
L1,613,1658549,1658552,12957.4140625,12957.4375,0.08440996154704714,6.571853248576509
L1,614,1660751,1660755,12974.6171875,12974.6484375,0.1127841175958928,9.417481906993144
L1,615,1662493,1662497,12988.2265625,12988.2578125,0.08698475908430249,6.8300782914296345
L1,616,1664182,1664185,13001.421875,13001.4453125,0.08326209180822053,6.456734017565333
L1,617,1664379,1664383,13002.9609375,13002.9921875,0.09162661722197103,7.295607716238428
L1,618,1670016,1670019,13047.0,13047.0234375,0.08382735359801663,6.513423814639213
L1,619,1670103,1670106,13047.6796875,13047.703125,0.08411116468691941,6.541887074190191
L1,620,1670203,1670208,13048.4609375,13048.5,0.0814858347785584,6.278594167357308
L1,621,1672602,1672606,13067.203125,13067.234375,0.09566593382380142,7.7007085785442255
L1,622,1675879,1675883,13092.8046875,13092.8359375,0.08474763635677002,6.605718471355951
L1,623,1677540,1677544,13105.78125,13105.8125,0.08405806171806862,6.536561406362442
L1,624,1678072,1678075,13109.9375,13109.9609375,0.08188019052954236,6.318143890869067
L1,625,1678448,1678452,13112.875,13112.90625,0.07995339056264517,6.124906171466943
L1,626,1680292,1680300,13127.28125,13127.34375,0.10351610074426727,8.48799754403015
L1,627,1681237,1681242,13134.6640625,13134.703125,0.15612771058798292,13.764387244537305
L1,628,1682602,1682605,13145.328125,13145.3515625,0.08272615226162135,6.402984932293651
L1,629,1683069,1683083,13148.9765625,13149.0859375,0.08257357845847614,6.387683388663377
L1,630,1683745,1683750,13154.2578125,13154.296875,0.11181296845423583,9.320085888435328
L1,631,1683816,1683821,13154.8125,13154.8515625,0.11529816869791776,9.669614722937716
L1,632,1685874,1685878,13170.890625,13170.921875,0.10362428601941019,8.49884738635975
L1,633,1689203,1689210,13196.8984375,13196.953125,0.07877668008394273,6.006894518359431
L1,634,1690871,1690875,13209.9296875,13209.9609375,0.09189703543310376,7.322727811371208
L1,635,1692684,1692687,13224.09375,13224.1171875,0.0818017845329045,6.310280596163832
L1,636,1694439,1694442,13237.8046875,13237.828125,0.08519022172766713,6.650105117184383
L1,637,1695385,1695395,13245.1953125,13245.2734375,0.18627984038347772,16.788327921773725
L1,638,1695909,1695913,13249.2890625,13249.3203125,0.10562901426030805,8.699900489923975
L1,639,1698184,1698189,13267.0625,13267.1015625,0.09185124696134078,7.31813571047314
L1,640,1700165,1700168,13282.5390625,13282.5625,0.09530388026309199,7.664398424104286
L1,641,1701817,1701820,13295.4453125,13295.46875,0.07952098091213995,6.081540043095219
L1,642,1702732,1702735,13302.59375,13302.6171875,0.09228060546318545,7.3611958408072615
L1,643,1703930,1703936,13311.953125,13312.0,0.4716473756497966,45.40768263095435
L1,644,1704842,1704849,13319.078125,13319.1328125,0.08555445117755639,6.686633490365244
L1,645,1705197,1705203,13321.8515625,13321.8984375,0.09317152963800004,7.450546141128591
L1,646,1705824,1705827,13326.75,13326.7734375,0.08036000525719202,6.165685337752769
L1,647,1707671,1707676,13341.1796875,13341.21875,0.12176176317394417,10.317845093056956
L1,648,1709771,1709776,13357.5859375,13357.625,0.08305818629185391,6.436284444369809
L1,649,1710526,1710530,13363.484375,13363.515625,0.09247595888137491,7.380787728733817
L1,650,1711151,1711160,13368.3671875,13368.4375,0.10156851845493399,8.292675576828348
L1,651,1712342,1712346,13377.671875,13377.703125,0.07875227751091071,6.0044471975989655
L1,652,1712701,1712704,13380.4765625,13380.5,0.07983404311325325,6.112936880760501
L1,653,1712917,1712921,13382.1640625,13382.1953125,0.12918727295754737,11.062545425542579
L1,654,1714558,1714565,13394.984375,13395.0390625,0.09035346894054747,7.167924368413173
L1,655,1717592,1717597,13418.6875,13418.7265625,0.13254162417863383,11.398951482825357
L1,656,1719949,1719953,13437.1015625,13437.1328125,0.11189288949631317,9.32810112622264
L1,657,1733095,1733099,13539.8046875,13539.8359375,0.10630578147964745,8.76777310580421
L1,658,1734503,1734507,13550.8046875,13550.8359375,0.13646455409957517,11.79237998828552
L1,659,1740969,1740971,13601.3203125,13601.3359375,0.08355690193927726,6.486300365064177
L1,660,1751849,1751853,13686.3203125,13686.3515625,0.09596411269811933,7.730612775470215
L1,661,1752182,1752185,13688.921875,13688.9453125,0.08617382561993837,6.748750215898821
L1,662,1752273,1752278,13689.6328125,13689.671875,0.11491162095701082,9.63084806050457
L1,663,1752979,1752985,13695.1484375,13695.1953125,0.3430770075121183,32.51343042602793
L1,664,1758502,1758508,13738.296875,13738.34375,0.3993352478750259,38.15553871545824
L1,665,1760027,1760030,13750.2109375,13750.234375,0.07961215511935602,6.090683854686155
L1,666,1760294,1760298,13752.296875,13752.328125,0.13554223703366347,11.699881312011698
L1,667,1769466,1769472,13823.953125,13824.0,0.24922249309220756,23.100812285234248
L1,668,1775194,1775198,13868.703125,13868.734375,0.12477484707805091,10.620025636963875
L1,669,1777836,1777839,13889.34375,13889.3671875,0.09373456086633179,7.507012236407909
L1,670,1792137,1792141,14001.0703125,14001.1015625,0.1319217908579194,11.336788736633713
L1,671,1792438,1792443,14003.421875,14003.4609375,0.1281688917836353,10.960412532191059
L1,672,1792574,1792579,14004.484375,14004.5234375,0.16545985415686312,14.700302841052267
L1,673,1800221,1800227,14064.2265625,14064.2734375,0.1448944005627192,12.63780469943039
L1,674,1806674,1806678,14114.640625,14114.671875,0.10436090858835922,8.572722862656889
L1,675,1807506,1807515,14121.140625,14121.2109375,0.1807921971690011,16.237975172201264
L1,676,1812001,1812004,14156.2578125,14156.28125,0.10122225052813995,8.257948555017396
L1,677,1814229,1814234,14173.6640625,14173.703125,0.10353314877932675,8.489707282182414
L1,678,1821717,1821721,14232.1640625,14232.1953125,0.12606823843933346,10.749739152244405
L1,679,1824553,1824562,14254.3203125,14254.390625,0.10694127579906862,8.83150648502764
L1,680,1828975,1828979,14288.8671875,14288.8984375,0.10080292393519166,8.215894519363411
L1,681,1835002,1835007,14335.953125,14335.9921875,0.22910366324275144,21.08310579574909
L1,682,1838369,1838373,14362.2578125,14362.2890625,0.1794364399289903,16.10200701690568
L1,683,1858347,1858356,14518.3359375,14518.40625,0.10938334532184887,9.076420307588789
L1,684,1864194,1864199,14564.015625,14564.0546875,0.09441419603341117,7.575172477205185
L1,685,1864327,1864338,14565.0546875,14565.140625,0.2062277519483868,18.788893109578673
L1,686,1865579,1865582,14574.8359375,14574.859375,0.11110944316488305,9.249529720285102
L1,687,1870603,1870606,14614.0859375,14614.109375,0.07959810372070743,6.089274647567662
L1,688,1871121,1871125,14618.1328125,14618.1640625,0.16164928253614283,14.318142688334282
L1,689,1877259,1877264,14666.0859375,14666.125,0.12545418806935604,10.688156375032952
L1,690,1886920,1886924,14741.5625,14741.59375,0.08001939709681363,6.131525930833502
L1,691,1900539,1900543,14847.9609375,14847.9921875,0.2011106887027557,18.275705623274895
L1,692,1914242,1914245,14955.015625,14955.0390625,0.07918826974621083,6.048172621448801
L1,693,1918087,1918100,14985.0546875,14985.15625,0.6400485597555595,62.296545678641394
L1,694,1931065,1931069,15086.4453125,15086.4765625,0.17834892063131663,15.992940298772675
L1,695,1951610,1951613,15246.953125,15246.9765625,0.08432113134272227,6.562944515759059
L1,696,1953190,1953194,15259.296875,15259.328125,0.09423057884409945,7.556757609281579
L1,697,1966075,1966080,15359.9609375,15360.0,0.24539053831685423,22.716507627582747
L1,698,1970783,1970786,15396.7421875,15396.765625,0.08651462810539057,6.782929111573916
L1,699,1972619,1972624,15411.0859375,15411.125,0.27695410751140787,25.882000793522828
L1,700,1977773,1977776,15451.3515625,15451.375,0.08683756638995031,6.815316416269821
L1,701,1987313,1987318,15525.8828125,15525.921875,0.10480200550550518,8.616960232269186
L1,702,1989490,1989494,15542.890625,15542.921875,0.10425824195729798,8.562426482136953
L1,703,1995792,1995796,15592.125,15592.15625,0.09341683853058594,7.475148036378097
L1,704,1996652,1996655,15598.84375,15598.8671875,0.08028588338805259,6.158251695861344
L1,705,2010975,2010980,15710.7421875,15710.78125,0.14171933764950062,12.319379368908596
L1,706,2015087,2015090,15742.8671875,15742.890625,0.08150002674791652,6.280017472235708
L1,707,2015753,2015757,15748.0703125,15748.1015625,0.11778062958264643,9.918579373192737
L1,708,2021648,2021652,15794.125,15794.15625,0.16313189714182838,14.466833299750636
L1,709,2027147,2027157,15837.0859375,15837.1640625,0.17314039466976472,15.470580066497073
L1,710,2031611,2031616,15871.9609375,15872.0,0.23060762641243854,21.23393744302337
L1,711,2033020,2033024,15882.96875,15883.0,0.1213095326979221,10.272491144887978
L1,712,2034540,2034544,15894.84375,15894.875,0.13232010245941436,11.376735190238982
L1,713,2037891,2037894,15921.0234375,15921.046875,0.08275382895975529,6.4057606132775975
L1,714,2042302,2042306,15955.484375,15955.515625,0.10195240235453744,8.331175084067816
L1,715,2052650,2052653,16036.328125,16036.3515625,0.08040284473370904,6.169981685523555
L1,716,2053427,2053430,16042.3984375,16042.421875,0.08290978258657611,6.421401117583746
L1,717,2053913,2053916,16046.1953125,16046.21875,0.08078162029526789,6.20796888032238
L1,718,2055604,2055607,16059.40625,16059.4296875,0.08256006472284937,6.386328103476547
L1,719,2057381,2057386,16073.2890625,16073.328125,0.20109768538912665,18.274401528032254
L1,720,2064659,2064663,16130.1484375,16130.1796875,0.0947393172872338,7.607778710699686
L1,721,2065887,2065890,16139.7421875,16139.765625,0.09073926771289871,7.206615917197736
L1,722,2078604,2078609,16239.09375,16239.1328125,0.22697742522597572,20.869866542932687
L1,723,2082574,2082577,16270.109375,16270.1328125,0.10615247771606263,8.752398354838963
L1,724,2083493,2083496,16277.2890625,16277.3125,0.08499513216241247,6.630539690924973
L1,725,2091809,2091813,16342.2578125,16342.2890625,0.09400103251633417,7.533736533074107
L1,726,2094765,2094768,16365.3515625,16365.375,0.07943645136413623,6.073062620758206
L1,727,2097146,2097152,16383.953125,16384.0,0.4490163847674062,43.13803287952445
L1,728,2097952,2097955,16390.25,16390.2734375,0.09141581271260586,7.274466246792066
L1,729,2103971,2103975,16437.2734375,16437.3046875,0.07919338922008509,6.048686050695737
L1,730,2105451,2105455,16448.8359375,16448.8671875,0.14078210419314502,12.225384735960178
L1,731,2105865,2105871,16452.0703125,16452.1171875,0.1897426683692195,17.13561305471056
L1,732,2106590,2106594,16457.734375,16457.765625,0.07874198507859433,6.0034149751669075
L1,733,2109687,2109691,16481.9296875,16481.9609375,0.13206922183686978,11.351574509226117
L1,734,2120699,2120702,16567.9609375,16567.984375,0.08359126978176376,6.489747097271443
L1,735,2130176,2130179,16642.0,16642.0234375,0.09042921237946557,7.175520636654645
L1,736,2132362,2132372,16659.078125,16659.15625,0.19465263611202327,17.628031045813845
L1,737,2138849,2138853,16709.7578125,16709.7890625,0.09848586469064627,7.983517909529554
L1,738,2140651,2140655,16723.8359375,16723.8671875,0.09274592217057191,7.407862199993402
L1,739,2141016,2141019,16726.6875,16726.7109375,0.09029882991696425,7.162444650492801
L1,740,2150992,2150996,16804.625,16804.65625,0.11664607640274144,9.804795652624007
L1,741,2161087,2161090,16883.4921875,16883.515625,0.11978057086412758,10.119152395203898
L1,742,2162682,2162688,16895.953125,16896.0,0.4592714207659162,44.166504855227195
L1,743,2171507,2171511,16964.8984375,16964.9296875,0.16185412908415966,14.33868663708155
L1,744,2179850,2179855,17030.078125,17030.1171875,0.17745642069806697,15.903431966496004
L1,745,2183823,2183832,17061.1171875,17061.1875,0.2038832501539394,18.553764301359543
L1,746,2185304,2185310,17072.6875,17072.734375,0.10846092437765024,8.983911213418141
L1,747,2191059,2191064,17117.6484375,17117.6875,0.1555981258343118,13.711275477987744
L1,748,2191812,2191816,17123.53125,17123.5625,0.09413859101861483,7.54753220035756
L1,749,2196654,2196657,17161.359375,17161.3828125,0.09574598629796434,7.708736997583827
L1,750,2207100,2207103,17242.96875,17242.9921875,0.09574807269472915,7.70894624117918
L1,751,2208175,2208180,17251.3671875,17251.40625,0.13106544861434216,11.250906639363885
L1,752,2208619,2208623,17254.8359375,17254.8671875,0.11980589991189529,10.121692631611076
L1,753,2224521,2224525,17379.0703125,17379.1015625,0.10627309006069126,8.76449450119987
L1,754,2228218,2228224,17407.953125,17408.0,0.688458233309041,67.15152547685058
L1,755,2228399,2228404,17409.3671875,17409.40625,0.1715168109095865,15.307751735344263
L1,756,2234515,2234524,17457.1484375,17457.21875,0.18139641598324494,16.298571948042166
L1,757,2247911,2247916,17561.8046875,17561.84375,0.14800640493757067,12.94990592347915
L1,758,2248823,2248826,17568.9296875,17568.953125,0.08738636777260236,6.8703554080750715
L1,759,2262884,2262892,17678.78125,17678.84375,0.08746919047025119,6.8786616513194945
L1,760,2263490,2263496,17683.515625,17683.5625,0.14455464880362975,12.60373118053002
L1,761,2269507,2269510,17730.5234375,17730.546875,0.10376262258747188,8.51272108543667
L1,762,2272855,2272859,17756.6796875,17756.7109375,0.1013973710008872,8.275511291863811
L1,763,2275133,2275137,17774.4765625,17774.5078125,0.09636388354092737,7.770705575592114
L1,764,2276805,2276808,17787.5390625,17787.5625,0.08243912353849625,6.374198977958746
L1,765,2280809,2280812,17818.8203125,17818.84375,0.0803102659914446,6.160697013877487
L1,766,2285971,2285980,17859.1484375,17859.21875,0.19171734982558583,17.333652782616706
L1,767,2286800,2286810,17865.625,17865.703125,0.09352619431326277,7.486115268270849
L1,768,2293752,2293759,17919.9375,17919.9921875,0.20053604895011168,18.218075315413955
L1,769,2300578,2300582,17973.265625,17973.296875,0.10118071798837804,8.253783279222061
L1,770,2304417,2304420,18003.2578125,18003.28125,0.0842226391042098,6.553066782794587
L1,771,2310090,2310095,18047.578125,18047.6171875,0.2792683429262096,26.11409420300947
L1,772,2311760,2311763,18060.625,18060.6484375,0.08279376114597421,6.409765390487611
L1,773,2312933,2312935,18069.7890625,18069.8046875,0.08791774886849553,6.923647328807847
L1,774,2322283,2322288,18142.8359375,18142.875,0.15122403318714106,13.272600108403848
L1,775,2327485,2327488,18183.4765625,18183.5,0.0920909556511472,7.342175964435596
L1,776,2327588,2327592,18184.28125,18184.3125,0.09156459692693787,7.289387734623962
L1,777,2331914,2331919,18218.078125,18218.1171875,0.14857833209717133,13.007264186860967
L1,778,2336660,2336670,18255.15625,18255.234375,0.16641674726697528,14.796269129969867
L1,779,2338496,2338500,18269.5,18269.53125,0.09018977880134792,7.151507973493636
L1,780,2339149,2339153,18274.6015625,18274.6328125,0.12740256292755292,10.883557828534476
L1,781,2344989,2344992,18320.2265625,18320.25,0.08068913809788672,6.198693891110078
L1,782,2345415,2345418,18323.5546875,18323.578125,0.08747197345040399,6.87894075488349
L1,783,2348030,2348034,18343.984375,18344.015625,0.0859336274772379,6.724660874972159
L1,784,2359291,2359296,18431.9609375,18432.0,0.24344202510851268,22.521092299020555
L1,785,2360760,2360765,18443.4375,18443.4765625,0.1853422425931423,16.694296749968874
L1,786,2361353,2361356,18448.0703125,18448.09375,0.09066168635582239,7.198835325145051
L1,787,2369690,2369693,18513.203125,18513.2265625,0.08150088120475561,6.280103165246789
L1,788,2377582,2377586,18574.859375,18574.890625,0.13267483351526374,11.412310974654126
L1,789,2379371,2379375,18588.8359375,18588.8671875,0.11325288422507668,9.464494256957622
L1,790,2386590,2386598,18645.234375,18645.296875,0.1374632795639264,11.8925416212291
L1,791,2397900,2397904,18733.59375,18733.625,0.1258873010701415,10.73159304202126
L1,792,2407169,2407172,18806.0078125,18806.03125,0.09291704194401082,7.425023708884845
L1,793,2407886,2407890,18811.609375,18811.640625,0.11303791799286272,9.442935410593106
L1,794,2414257,2414260,18861.3828125,18861.40625,0.10676349610304134,8.813677056126602
L1,795,2424828,2424832,18943.96875,18944.0,0.10716511631128164,8.853955328100593
L1,796,2426728,2426731,18958.8125,18958.8359375,0.10264669169632216,8.400804984066065
L1,797,2435741,2435750,19029.2265625,19029.296875,0.18525438852681492,16.685485913499615
L1,798,2437208,2437211,19040.6875,19040.7109375,0.08894249382223221,7.026418442172451
L1,799,2442311,2442314,19080.5546875,19080.578125,0.08029013484556878,6.158678072220424
L1,800,2446711,2446716,19114.9296875,19114.96875,0.14971764531783893,13.121525289325602
L1,801,2456675,2456678,19192.7734375,19192.796875,0.18547924285740117,16.708036431865125
L1,802,2459842,2459847,19217.515625,19217.5546875,0.10658088968049348,8.795363557451308
