site,event_index,onset_sample,peak_sample,onset_s_from_start,peak_s_from_start,peak_envelope,robust_z_peak
H1,2311,1279887,1279890,9999.1171875,9999.140625,0.008546230674640824,8.129183033387598
H1,2312,1280645,1280649,10005.0390625,10005.0703125,0.009302651121201648,9.00816913821814
H1,2313,1280761,1280764,10005.9453125,10005.96875,0.006891759177728228,6.206631278954786
H1,2314,1282179,1282182,10017.0234375,10017.046875,0.008337854984694726,7.887043444380109
H1,2315,1282438,1282441,10019.046875,10019.0703125,0.0069055509036111675,6.22265773020667
H1,2316,1284407,1284413,10034.4296875,10034.4765625,0.019770663922089857,21.172353539900783
H1,2317,1285027,1285033,10039.2734375,10039.3203125,0.007120085782256242,6.4719545044912685
H1,2318,1285231,1285234,10040.8671875,10040.890625,0.007688060829788474,7.131960691448769
H1,2319,1286250,1286254,10048.828125,10048.859375,0.007982290404744003,7.473865394305464
H1,2320,1286350,1286353,10049.609375,10049.6328125,0.00921368845134892,8.904791511390746
H1,2321,1286983,1286986,10054.5546875,10054.578125,0.007251352811261695,6.624491225362287
H1,2322,1287301,1287305,10057.0390625,10057.0703125,0.008403681193344937,7.963535721922688
H1,2323,1288157,1288160,10063.7265625,10063.75,0.007686926612998842,7.130642693234303
H1,2324,1288433,1288441,10065.8828125,10065.9453125,0.008543637719425205,8.126169931857437
H1,2325,1288543,1288551,10066.7421875,10066.8046875,0.014506392344002665,15.055092180518793
H1,2326,1288661,1288665,10067.6640625,10067.6953125,0.0075380694847162226,6.95766568294816
H1,2327,1290184,1290189,10079.5625,10079.6015625,0.01175153538076453,11.853855351858746
H1,2328,1290731,1290741,10083.8359375,10083.9140625,0.019066007751329012,20.35351927173948
H1,2329,1290802,1290805,10084.390625,10084.4140625,0.0073044205649127085,6.686157747315645
H1,2330,1292028,1292031,10093.96875,10093.9921875,0.007117754007639204,6.469244903637283
H1,2331,1292101,1292105,10094.5390625,10094.5703125,0.01111754029098531,11.11713164617304
H1,2332,1292196,1292200,10095.28125,10095.3125,0.01008460719394511,9.916828503065302
H1,2333,1293898,1293902,10108.578125,10108.609375,0.009621292939752873,9.378441692586408
H1,2334,1294181,1294185,10110.7890625,10110.8203125,0.007103400687546518,6.452565860947441
H1,2335,1294432,1294435,10112.75,10112.7734375,0.00921610437493728,8.907598896191297
H1,2336,1294736,1294740,10115.125,10115.15625,0.016604674867400488,17.49336733616948
